17:37:10.108;1;328,55;114,77
17:37:10.108;2;127,96;66,37
17:37:10.108;3;249,16;110,37
17:37:10.108;4;170,68;288,83
17:37:10.108;5;108,69;132,31
17:37:10.109;1;328,62;114,85
17:37:10.109;2;128,06;66,32
17:37:10.109;3;249,14;110,37
17:37:10.109;4;170,58;288,86
17:37:10.109;5;108,74;132,28
17:37:10.111;1;328,76;115,01
17:37:10.111;2;128,26;66,24
17:37:10.111;3;249,08;110,36
17:37:10.111;4;170,40;288,90
17:37:10.111;5;108,83;132,21
17:37:10.112;1;328,83;115,09
17:37:10.112;2;128,36;66,19
17:37:10.112;3;249,05;110,36
17:37:10.112;4;170,30;288,92
17:37:10.112;5;108,87;132,18
17:37:10.114;1;328,97;115,25
17:37:10.114;2;128,55;66,10
17:37:10.114;3;248,99;110,36
17:37:10.114;4;170,12;288,96
17:37:10.114;5;108,97;132,12
17:37:10.116;1;329,11;115,40
17:37:10.116;2;128,75;66,01
17:37:10.116;3;248,94;110,36
17:37:10.116;4;169,93;289,00
17:37:10.116;5;109,06;132,05
17:37:10.117;1;329,18;115,48
17:37:10.117;2;128,85;65,97
17:37:10.117;3;248,91;110,36
17:37:10.117;4;169,84;289,02
17:37:10.117;5;109,10;132,02
17:37:10.119;1;329,32;115,64
17:37:10.119;2;129,04;65,88
17:37:10.119;3;248,85;110,36
17:37:10.119;4;169,65;289,07
17:37:10.119;5;109,20;131,96
17:37:10.121;1;329,46;115,80
17:37:10.121;2;129,24;65,79
17:37:10.121;3;248,79;110,35
17:37:10.121;4;169,46;289,11
17:37:10.121;5;109,29;131,89
17:37:10.123;1;329,60;115,96
17:37:10.123;2;129,44;65,70
17:37:10.123;3;248,73;110,35
17:37:10.123;4;169,28;289,15
17:37:10.123;5;109,38;131,83
17:37:10.125;1;329,74;116,11
17:37:10.125;2;129,63;65,62
17:37:10.125;3;248,68;110,35
17:37:10.125;4;169,09;289,19
17:37:10.125;5;109,47;131,76
17:37:10.126;1;329,82;116,19
17:37:10.126;2;129,73;65,57
17:37:10.126;3;248,65;110,35
17:37:10.126;4;169,00;289,21
17:37:10.126;5;109,52;131,73
17:37:10.126;1;329,82;116,19
17:37:10.126;2;129,73;65,57
17:37:10.126;3;248,65;110,35
17:37:10.126;4;169,00;289,21
17:37:10.126;5;109,52;131,73
17:37:10.127;1;329,89;116,27
17:37:10.127;2;129,83;65,53
17:37:10.127;3;248,62;110,35
17:37:10.127;4;168,90;289,24
17:37:10.127;5;109,56;131,70
17:37:10.128;1;329,96;116,35
17:37:10.128;2;129,93;65,48
17:37:10.128;3;248,59;110,35
17:37:10.128;4;168,81;289,26
17:37:10.128;5;109,61;131,67
17:37:10.130;1;330,10;116,51
17:37:10.130;2;130,13;65,39
17:37:10.130;3;248,53;110,34
17:37:10.130;4;168,62;289,30
17:37:10.130;5;109,70;131,60
17:37:10.131;1;330,17;116,59
17:37:10.131;2;130,22;65,35
17:37:10.131;3;248,51;110,34
17:37:10.131;4;168,53;289,32
17:37:10.131;5;109,75;131,57
17:37:10.132;1;330,24;116,67
17:37:10.132;2;130,32;65,31
17:37:10.132;3;248,48;110,34
17:37:10.132;4;168,44;289,34
17:37:10.132;5;109,79;131,54
17:37:10.134;1;330,38;116,83
17:37:10.134;2;130,52;65,22
17:37:10.134;3;248,42;110,34
17:37:10.134;4;168,25;289,38
17:37:10.134;5;109,88;131,47
17:37:10.135;1;330,45;116,90
17:37:10.135;2;130,62;65,17
17:37:10.135;3;248,39;110,34
17:37:10.135;4;168,16;289,40
17:37:10.135;5;109,93;131,44
17:37:10.137;1;330,59;117,06
17:37:10.137;2;130,81;65,08
17:37:10.137;3;248,33;110,34
17:37:10.137;4;167,97;289,45
17:37:10.137;5;110,02;131,38
17:37:10.138;1;330,66;117,14
17:37:10.138;2;130,91;65,04
17:37:10.138;3;248,31;110,34
17:37:10.138;4;167,88;289,47
17:37:10.138;5;110,07;131,35
17:37:10.140;1;330,80;117,30
17:37:10.140;2;131,11;64,95
17:37:10.140;3;248,25;110,33
17:37:10.140;4;167,69;289,51
17:37:10.140;5;110,16;131,28
17:37:10.141;1;330,87;117,38
17:37:10.141;2;131,21;64,91
17:37:10.141;3;248,22;110,33
17:37:10.141;4;167,60;289,53
17:37:10.141;5;110,20;131,25
17:37:10.143;1;331,01;117,54
17:37:10.143;2;131,40;64,82
17:37:10.143;3;248,16;110,33
17:37:10.143;4;167,41;289,57
17:37:10.143;5;110,30;131,18
17:37:10.144;1;331,08;117,62
17:37:10.144;2;131,50;64,77
17:37:10.144;3;248,13;110,33
17:37:10.144;4;167,32;289,59
17:37:10.144;5;110,34;131,15
17:37:10.145;1;331,15;117,69
17:37:10.145;2;131,60;64,73
17:37:10.145;3;248,11;110,33
17:37:10.145;4;167,23;289,62
17:37:10.145;5;110,39;131,12
17:37:10.147;1;331,29;117,85
17:37:10.147;2;131,79;64,64
17:37:10.147;3;248,05;110,33
17:37:10.147;4;167,04;289,66
17:37:10.147;5;110,48;131,06
17:37:10.148;1;331,36;117,93
17:37:10.148;2;131,89;64,60
17:37:10.148;3;248,02;110,33
17:37:10.148;4;166,95;289,68
17:37:10.148;5;110,52;131,02
17:37:10.150;1;331,50;118,09
17:37:10.150;2;132,09;64,51
17:37:10.150;3;247,96;110,32
17:37:10.150;4;166,76;289,72
17:37:10.150;5;110,62;130,96
17:37:10.151;1;331,57;118,17
17:37:10.151;2;132,19;64,46
17:37:10.151;3;247,93;110,32
17:37:10.151;4;166,67;289,74
17:37:10.151;5;110,66;130,93
17:37:10.152;1;331,64;118,25
17:37:10.152;2;132,29;64,42
17:37:10.152;3;247,91;110,32
17:37:10.152;4;166,57;289,76
17:37:10.152;5;110,71;130,90
17:37:10.153;1;331,78;118,41
17:37:10.153;2;132,48;64,33
17:37:10.153;3;247,85;110,32
17:37:10.153;4;166,39;289,81
17:37:10.153;5;110,80;130,83
17:37:10.154;1;331,85;118,48
17:37:10.154;2;132,58;64,29
17:37:10.154;3;247,82;110,32
17:37:10.154;4;166,29;289,83
17:37:10.154;5;110,85;130,80
17:37:10.156;1;331,92;118,56
17:37:10.156;2;132,68;64,24
17:37:10.156;3;247,79;110,32
17:37:10.156;4;166,20;289,85
17:37:10.156;5;110,89;130,77
17:37:10.158;1;332,06;118,72
17:37:10.158;2;132,87;64,15
17:37:10.158;3;247,73;110,32
17:37:10.158;4;166,01;289,89
17:37:10.158;5;110,98;130,70
17:37:10.159;1;332,13;118,80
17:37:10.159;2;132,97;64,11
17:37:10.159;3;247,70;110,31
17:37:10.159;4;165,92;289,91
17:37:10.159;5;111,03;130,67
17:37:10.161;1;332,27;118,96
17:37:10.161;2;133,17;64,02
17:37:10.161;3;247,65;110,31
17:37:10.161;4;165,73;289,95
17:37:10.161;5;111,12;130,61
17:37:10.162;1;332,34;119,04
17:37:10.162;2;133,27;63,98
17:37:10.162;3;247,62;110,31
17:37:10.162;4;165,64;289,97
17:37:10.162;5;111,17;130,57
17:37:10.163;1;332,41;119,12
17:37:10.163;2;133,37;63,93
17:37:10.163;3;247,59;110,31
17:37:10.163;4;165,55;290,00
17:37:10.163;5;111,21;130,54
17:37:10.165;1;332,55;119,27
17:37:10.165;2;133,56;63,84
17:37:10.165;3;247,53;110,31
17:37:10.165;4;165,36;290,04
17:37:10.165;5;111,30;130,48
17:37:10.167;1;332,69;119,43
17:37:10.167;2;133,76;63,75
17:37:10.167;3;247,48;110,31
17:37:10.167;4;165,18;290,08
17:37:10.167;5;111,40;130,41
17:37:10.169;1;332,83;119,59
17:37:10.169;2;133,96;63,66
17:37:10.169;3;247,42;110,30
17:37:10.169;4;164,99;290,12
17:37:10.169;5;111,49;130,35
17:37:10.171;1;332,97;119,75
17:37:10.171;2;134,15;63,58
17:37:10.171;3;247,36;110,30
17:37:10.171;4;164,80;290,16
17:37:10.171;5;111,58;130,29
17:37:10.172;1;333,04;119,83
17:37:10.172;2;134,25;63,53
17:37:10.172;3;247,33;110,30
17:37:10.172;4;164,71;290,19
17:37:10.172;5;111,62;130,25
17:37:10.173;1;333,11;119,91
17:37:10.173;2;134,35;63,49
17:37:10.173;3;247,30;110,30
17:37:10.173;4;164,62;290,21
17:37:10.173;5;111,67;130,22
17:37:10.175;1;333,25;120,06
17:37:10.175;2;134,54;63,40
17:37:10.175;3;247,25;110,30
17:37:10.175;4;164,43;290,25
17:37:10.175;5;111,76;130,16
17:37:10.176;1;333,32;120,14
17:37:10.176;2;134,64;63,35
17:37:10.176;3;247,22;110,30
17:37:10.176;4;164,34;290,27
17:37:10.176;5;111,81;130,12
17:37:10.177;1;333,39;120,22
17:37:10.177;2;134,74;63,31
17:37:10.177;3;247,19;110,30
17:37:10.177;4;164,24;290,29
17:37:10.177;5;111,85;130,09
17:37:10.178;1;333,53;120,38
17:37:10.178;2;134,94;63,22
17:37:10.178;3;247,13;110,29
17:37:10.178;4;164,06;290,33
17:37:10.178;5;111,95;130,03
17:37:10.179;1;333,60;120,46
17:37:10.179;2;135,04;63,18
17:37:10.179;3;247,10;110,29
17:37:10.179;4;163,96;290,35
17:37:10.179;5;111,99;130,00
17:37:10.181;1;333,74;120,62
17:37:10.181;2;135,23;63,09
17:37:10.181;3;247,05;110,29
17:37:10.181;4;163,78;290,40
17:37:10.181;5;112,08;129,93
17:37:10.182;1;333,81;120,70
17:37:10.183;2;135,33;63,04
17:37:10.183;3;247,02;110,29
17:37:10.183;4;163,68;290,42
17:37:10.183;5;112,13;129,90
17:37:10.184;1;333,95;120,85
17:37:10.184;2;135,53;62,96
17:37:10.184;3;246,96;110,29
17:37:10.184;4;163,50;290,46
17:37:10.184;5;112,22;129,84
17:37:10.186;1;334,09;121,01
17:37:10.186;2;135,72;62,87
17:37:10.186;3;246,90;110,29
17:37:10.186;4;163,31;290,50
17:37:10.186;5;112,31;129,77
17:37:10.187;1;334,16;121,09
17:37:10.187;2;135,82;62,82
17:37:10.187;3;246,87;110,28
17:37:10.187;4;163,22;290,52
17:37:10.187;5;112,36;129,74
17:37:10.189;1;334,30;121,25
17:37:10.189;2;136,02;62,73
17:37:10.189;3;246,82;110,28
17:37:10.189;4;163,03;290,57
17:37:10.189;5;112,45;129,68
17:37:10.191;1;334,37;121,33
17:37:10.191;2;136,12;62,69
17:37:10.191;3;246,79;110,28
17:37:10.191;4;162,94;290,59
17:37:10.191;5;112,50;129,64
17:37:10.192;1;334,44;121,41
17:37:10.192;2;136,21;62,65
17:37:10.192;3;246,76;110,28
17:37:10.192;4;162,84;290,61
17:37:10.192;5;112,54;129,61
17:37:10.194;1;334,58;121,57
17:37:10.194;2;136,41;62,56
17:37:10.194;3;246,70;110,28
17:37:10.194;4;162,66;290,65
17:37:10.194;5;112,63;129,55
17:37:10.195;1;334,65;121,64
17:37:10.195;2;136,51;62,51
17:37:10.195;3;246,67;110,28
17:37:10.195;4;162,57;290,67
17:37:10.195;5;112,68;129,51
17:37:10.197;1;334,79;121,80
17:37:10.197;2;136,70;62,42
17:37:10.197;3;246,62;110,27
17:37:10.197;4;162,38;290,71
17:37:10.197;5;112,77;129,45
17:37:10.199;1;334,93;121,96
17:37:10.199;2;136,90;62,33
17:37:10.199;3;246,56;110,27
17:37:10.199;4;162,19;290,76
17:37:10.199;5;112,86;129,39
17:37:10.201;1;335,07;122,12
17:37:10.201;2;137,10;62,25
17:37:10.201;3;246,50;110,27
17:37:10.201;4;162,01;290,80
17:37:10.201;5;112,95;129,32
17:37:10.203;1;335,21;122,28
17:37:10.203;2;137,29;62,16
17:37:10.203;3;246,45;110,27
17:37:10.203;4;161,82;290,84
17:37:10.203;5;113,05;129,26
17:37:10.204;1;335,28;122,36
17:37:10.204;2;137,39;62,11
17:37:10.204;3;246,42;110,27
17:37:10.204;4;161,73;290,86
17:37:10.204;5;113,09;129,23
17:37:10.206;1;335,43;122,51
17:37:10.206;2;137,59;62,02
17:37:10.206;3;246,36;110,27
17:37:10.206;4;161,54;290,90
17:37:10.206;5;113,18;129,16
17:37:10.208;1;335,57;122,67
17:37:10.208;2;137,79;61,94
17:37:10.208;3;246,30;110,26
17:37:10.208;4;161,35;290,95
17:37:10.208;5;113,28;129,10
17:37:10.209;1;335,64;122,75
17:37:10.209;2;137,88;61,89
17:37:10.209;3;246,27;110,26
17:37:10.209;4;161,26;290,97
17:37:10.209;5;113,32;129,06
17:37:10.211;1;335,78;122,91
17:37:10.211;2;138,08;61,80
17:37:10.211;3;246,22;110,26
17:37:10.211;4;161,07;291,01
17:37:10.211;5;113,41;129,00
17:37:10.212;1;335,85;122,99
17:37:10.212;2;138,18;61,76
17:37:10.212;3;246,19;110,26
17:37:10.212;4;160,98;291,03
17:37:10.212;5;113,46;128,97
17:37:10.213;1;335,92;123,07
17:37:10.213;2;138,28;61,71
17:37:10.213;3;246,16;110,26
17:37:10.213;4;160,89;291,05
17:37:10.213;5;113,50;128,94
17:37:10.215;1;336,06;123,22
17:37:10.215;2;138,47;61,63
17:37:10.215;3;246,10;110,26
17:37:10.215;4;160,70;291,09
17:37:10.215;5;113,60;128,87
17:37:10.217;1;336,20;123,38
17:37:10.217;2;138,67;61,54
17:37:10.217;3;246,04;110,25
17:37:10.217;4;160,51;291,14
17:37:10.217;5;113,69;128,81
17:37:10.218;1;336,34;123,54
17:37:10.218;2;138,87;61,45
17:37:10.218;3;245,99;110,25
17:37:10.218;4;160,33;291,18
17:37:10.218;5;113,78;128,74
17:37:10.219;1;336,41;123,62
17:37:10.219;2;138,96;61,40
17:37:10.219;3;245,96;110,25
17:37:10.219;4;160,23;291,20
17:37:10.219;5;113,83;128,71
17:37:10.221;1;336,48;123,70
17:37:10.221;2;139,06;61,36
17:37:10.221;3;245,93;110,25
17:37:10.221;4;160,14;291,22
17:37:10.221;5;113,87;128,68
17:37:10.222;1;336,55;123,78
17:37:10.222;2;139,16;61,32
17:37:10.222;3;245,90;110,25
17:37:10.222;4;160,05;291,24
17:37:10.222;5;113,92;128,65
17:37:10.223;1;336,62;123,86
17:37:10.223;2;139,26;61,27
17:37:10.223;3;245,87;110,25
17:37:10.223;4;159,95;291,26
17:37:10.223;5;113,96;128,62
17:37:10.224;1;336,69;123,94
17:37:10.224;2;139,36;61,23
17:37:10.224;3;245,84;110,25
17:37:10.224;4;159,86;291,28
17:37:10.224;5;114,01;128,58
17:37:10.225;1;336,83;124,09
17:37:10.225;2;139,55;61,14
17:37:10.225;3;245,79;110,24
17:37:10.225;4;159,68;291,33
17:37:10.225;5;114,10;128,52
17:37:10.226;1;336,90;124,17
17:37:10.226;2;139,65;61,09
17:37:10.226;3;245,76;110,24
17:37:10.226;4;159,58;291,35
17:37:10.226;5;114,15;128,49
17:37:10.227;1;336,97;124,25
17:37:10.227;2;139,75;61,05
17:37:10.227;3;245,73;110,24
17:37:10.227;4;159,49;291,37
17:37:10.227;5;114,19;128,45
17:37:10.228;1;337,04;124,33
17:37:10.228;2;139,85;61,00
17:37:10.228;3;245,70;110,24
17:37:10.228;4;159,40;291,39
17:37:10.228;5;114,24;128,42
17:37:10.229;1;337,11;124,41
17:37:10.229;2;139,95;60,96
17:37:10.229;3;245,67;110,24
17:37:10.229;4;159,30;291,41
17:37:10.229;5;114,28;128,39
17:37:10.231;1;337,25;124,57
17:37:10.231;2;140,14;60,87
17:37:10.231;3;245,62;110,24
17:37:10.231;4;159,12;291,45
17:37:10.231;5;114,38;128,33
17:37:10.233;1;337,39;124,73
17:37:10.233;2;140,34;60,78
17:37:10.233;3;245,56;110,24
17:37:10.233;4;158,93;291,50
17:37:10.233;5;114,47;128,26
17:37:10.235;1;337,53;124,88
17:37:10.235;2;140,53;60,69
17:37:10.235;3;245,50;110,23
17:37:10.235;4;158,74;291,54
17:37:10.235;5;114,56;128,20
17:37:10.237;1;337,67;125,04
17:37:10.237;2;140,73;60,61
17:37:10.237;3;245,44;110,23
17:37:10.237;4;158,56;291,58
17:37:10.237;5;114,65;128,13
17:37:10.239;1;337,81;125,20
17:37:10.239;2;140,93;60,52
17:37:10.239;3;245,39;110,23
17:37:10.239;4;158,37;291,62
17:37:10.239;5;114,74;128,07
17:37:10.240;1;337,88;125,28
17:37:10.240;2;141,03;60,47
17:37:10.240;3;245,36;110,23
17:37:10.240;4;158,28;291,64
17:37:10.240;5;114,79;128,04
17:37:10.241;1;337,95;125,36
17:37:10.241;2;141,12;60,43
17:37:10.241;3;245,33;110,23
17:37:10.241;4;158,18;291,66
17:37:10.241;5;114,83;128,00
17:37:10.242;1;338,02;125,44
17:37:10.242;2;141,22;60,38
17:37:10.242;3;245,30;110,23
17:37:10.242;4;158,09;291,69
17:37:10.242;5;114,88;127,97
17:37:10.244;1;338,16;125,59
17:37:10.244;2;141,42;60,30
17:37:10.244;3;245,24;110,22
17:37:10.244;4;157,90;291,73
17:37:10.244;5;114,97;127,91
17:37:10.245;1;338,23;125,67
17:37:10.245;2;141,52;60,25
17:37:10.245;3;245,22;110,22
17:37:10.245;4;157,81;291,75
17:37:10.245;5;115,02;127,88
17:37:10.246;1;338,30;125,75
17:37:10.246;2;141,61;60,21
17:37:10.246;3;245,19;110,22
17:37:10.246;4;157,72;291,77
17:37:10.246;5;115,06;127,84
17:37:10.248;1;338,44;125,91
17:37:10.248;2;141,81;60,12
17:37:10.248;3;245,13;110,22
17:37:10.248;4;157,53;291,81
17:37:10.248;5;115,16;127,78
17:37:10.249;1;338,51;125,99
17:37:10.249;2;141,91;60,07
17:37:10.249;3;245,10;110,22
17:37:10.249;4;157,44;291,83
17:37:10.249;5;115,20;127,75
17:37:10.251;1;338,65;126,15
17:37:10.252;2;142,11;59,99
17:37:10.252;3;245,04;110,22
17:37:10.252;4;157,25;291,88
17:37:10.252;5;115,29;127,68
17:37:10.253;1;338,79;126,31
17:37:10.253;2;142,30;59,90
17:37:10.253;3;244,99;110,22
17:37:10.253;4;157,06;291,92
17:37:10.253;5;115,38;127,62
17:37:10.254;1;338,86;126,38
17:37:10.254;2;142,40;59,85
17:37:10.254;3;244,96;110,21
17:37:10.254;4;156,97;291,94
17:37:10.254;5;115,43;127,59
17:37:10.256;1;339,00;126,54
17:37:10.256;2;142,60;59,76
17:37:10.256;3;244,90;110,21
17:37:10.256;4;156,79;291,98
17:37:10.256;5;115,52;127,52
17:37:10.257;1;339,07;126,62
17:37:10.257;2;142,70;59,72
